,Date,Ticker,Client,Amount,Issue,Specific_Issue
379,2022-07-22,CMCSA,COMCAST CORPORATION,40000.0,"Telecommunications 
 Consumer Issues/Safety/Products 
 Communications/Broadcasting/Radio/TV","Issues relating to online privacy; broadband infrastructure and broadband deployment generally and rural broadband issues; spectrum issues, including unlicensed spectrum use; Section 230 reform,Issues relating to online privacy; unlicensed Spectrum; rural broadband deployment, broadband mapping and broadband deployment generally. Infrastructure legislation, including Infrastructure Investment and Jobs Act (Public Law No: 117-58) and Build Back Better Act (H.R.5376) and broadband related issues therein. Issues relating broadly to telecommunications, cable TV, and broadband; network resiliency. 
 Issues relating to online privacy, data security and data breach notification. 
 Issues relating to online privacy; unlicensed Spectrum; rural broadband deployment, broadband mapping and broadband deployment generally. Infrastructure legislation, including the Infrastructure Investment and Jobs Act (Public Law No: 117-58) and Build Back Better Act (H.R.5376) Issues relating broadly to telecommunications, cable TV, and broadband including online video and over the top video; network resiliency."
380,2022-07-22,TMUS,"T-MOBILE USA, INC.",30000.0,"Consumer Issues/Safety/Products 
 Telecommunications","Issues relating to privacy legislation. 
 Issues relating to spectrum policy, including 5G and FCC auction authority. Legislation to keep individuals connected to telecom services during COVID, broadband mapping, broadband and wireless infrastructure, rural connectivity, and the homework gap. Wireless issues arising within reconciliation legislation. Also, Altimeter & C-band 5G deployment, E911/NG911, emergency broadband benefit program, 988 implementation and domestic violence."
381,2022-07-21,HL,HECLA MINING COMPANY,20000.0,"Budget/Appropriations 
 Real Estate/Land Use/Conservation 
 Natural Resources","Mining law reform 
 Permitting for hard rock mining and exploration projects; mining law reform 
 Permitting for hard rock exploration and mining projects; mining law reform"
382,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage H.R.848, GREEN Act. S.2118, Clean Energy for America Act S.1298, Clean Energy for America Act H.R.5376, Build Back Better Act 
 Rooftop solar & energy storage; net metering 
 Rooftop solar & energy storage permitting; net metering H.R.1512, Clean Future Act S.Res.244 H.R.4549 & S.2605, FY22 Energy and Water Appropriations."
383,2022-07-21,GS,"THE GOLDMAN SACHS GROUP, INC.",60000.0,Financial Institutions/Investments/Securities,"Implementation of P.L. 111-203, Dodd-Frank Wall Street Reform and Consumer Protection Act, and other issues related to the financial services industry."
384,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage H.R.848, GREEN Act. S.2118, Clean Energy for America Act S.1298, Clean Energy for America Act H.R.5376, Build Back Better Act 
 Rooftop solar & energy storage; net metering 
 Rooftop solar & energy storage permitting; net metering H.R.1512, Clean Future Act S.Res.244 H.R.4549 & S.2605, FY22 Energy and Water Appropriations."
385,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage H.R.848, GREEN Act. S.2118, Clean Energy for America Act S.1298, Clean Energy for America Act H.R.5376, Build Back Better Act 
 Rooftop solar & energy storage; net metering 
 Rooftop solar & energy storage permitting; net metering H.R.1512, Clean Future Act S.Res.244."
386,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage H.R. 848, GREEN Act. S. 2118, Clean Energy for America Act S. 1298, Clean Energy for America Act 
 Rooftop solar & energy storage; net metering 
 Rooftop solar & energy storage permitting; net metering H.R. 1512, Clean Future Act S. Res. 244."
387,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage H.R. 848, GREEN Act. 
 Rooftop solar & energy storage; net metering 
 Rooftop solar & energy storage permitting; net metering H.R. 1512, Clean Future Act"
388,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage H.R.3961 & S.2289- Renewable Energy Extension Act of 2019 H.R.133 - Consolidated Appropriations Act, 2021 
 Rooftop solar & energy storage; net metering 
 Rooftop solar & energy storage permitting; net metering H.R. 5335 and S. 2447. H.R.133 - Consolidated Appropriations Act, 2021"
389,2022-07-21,BWA,BORGWARNER INC.,15000.0,"Budget/Appropriations 
 Automotive Industry","Issues pertaining to federal spending in relation to the research and development of hydrogen vehicles. 
 Support for R&D grant opportunities with the Department of Energy."
390,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage H.R.3961 & S.2289- Renewable Energy Extension Act of 2019 
 Rooftop solar & energy storage; net metering 
 Rooftop solar & energy storage permitting; net metering H.R. 5335 and S. 2447."
391,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage H.R.3961 & S.2289- Renewable Energy Extension Act of 2019 
 Rooftop solar & energy storage; net metering 
 Rooftop solar & energy storage permitting; net metering"
392,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage H.R.3961 & S.2289- Renewable Energy Extension Act of 2019 
 Rooftop solar & energy storage 
 Rooftop solar & energy storage permitting"
393,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage H.R.3961 & S.2289- Renewable Energy Extension Act of 2019 
 Rooftop solar & energy storage 
 Rooftop solar & energy storage"
394,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage H.R.3961 & S.2289- Renewable Energy Extension Act of 2019 
 Rooftop solar & energy storage 
 Rooftop solar & energy storage"
395,2022-07-21,MET,"METLIFE GROUP, INC.",520000.0,"Insurance 
 Retirement 
 Taxation/Internal Revenue Code 
 Health Issues 
 Financial Institutions/Investments/Securities 
 Consumer Issues/Safety/Products","Issues related to Paid Family Medical Leave (PFML), House Ways and Means Committee Build Back Better PFML proposal. Issues related to S&P insurance methodology. 
 H.R.2954, Securing a Strong Retirement Act of 2021, all provisions. Issues related to retirement security expansion/reforms; emergency savings. Issues related to Lifetime income Disclosure Act lifetime income illustrations. Issues related to retirement market expansion including mandated auto-IRAs, 401k and enrollment. 
 Issues related to Build Back Better tax provisions (minimum book tax and wash sale proposals). Issues related to international tax reform (House Ways and Means Committee Build Back Better proposal). Issues related to paid family medical leave; tax credit. Issues related to extension/permanence of Fischer tax credit -- Internal Revenue Codesect. 45S of TCJA (P.L. 115-97). 
 Issues related to Medicare expansion. Issues related to dental/vision in Medicare. Issues related to reform TRICARE including military and veteran options. 
 S.3844, Economic Continuity and Stability Act, provisions relating to LIBOR contracts. H.R.4616, Adjustable Interest Rate (LIBOR) Act of 2021, provisions relating to LIBOR contracts. 
 Issues related to data security, cybersecurity and data breach notification reporting. Issues related to data rules and privacy policy. Issues related to proposed cybersecurity risk management rules. S.2875, Cyber Incident Reporting Act of 2021, all provisions."
396,2022-07-21,RUN,"SUNRUN, INC.",50000.0,"Taxation/Internal Revenue Code 
 Utilities 
 Energy/Nuclear","Rooftop solar & energy storage 
 Rooftop solar & energy storage 
 Rooftop solar & energy storage"
397,2022-07-21,NEM,NEWMONT CORPORATION (F/K/A NEWMONT GOLDCORP CORPORATION),310000.0,"Real Estate/Land Use/Conservation 
 Taxation/Internal Revenue Code 
 Environment/Superfund 
 Natural Resources","Sage-Grouse related conservation issues, permitting, good Samaritan mining law reform, post closure mine clean-up H.R. 5376, budget reconciliation and competitiveness legislation. 
 Contacted members of the House of Representatives and the Senate regarding legislative efforts in connection with budget reconciliation; competitiveness legislation; the U.S.-Chile Tax Treaty; and provisions of the U.S. Tax code that relate to mining. 
 Contacted members of the House of Representatives and the Senate regarding legislative efforts in connection with budget reconciliation; competitiveness legislation; the General Mining law; public lands; strategic and critical minerals; climate change; permitting; post-closure mine clean-up; Good Samaritan and other abandoned mine reclamation and bonding legislation; and other potential legislation relating to hardrock mining. Contacted the Department of Interior regarding issues related to the General Mining law. 
 Contacted members of the House of Representatives and the Senate regarding legislative efforts in connection with budget reconciliation; competitiveness legislation; the General Mining law; public lands; strategic and critical minerals; climate change; permitting; post-closure mine clean-up; Good Samaritan and other abandoned mine reclamation and bonding legislation; U.S.-Chile Tax Treaty; provisions of the U.S. Tax Code that relate to mining; and other potential legislation relating to hardrock mining. Contacted the Department of Interior regarding issues related to the General Mining law."
398,2022-07-21,GOOGL,GOOGLE CLIENT SERVICES LLC (FKA GOOGLE),0.0,Education,Advocated for specific funding of computer science education. H.R. 3602 H.R. 4521 S. 1394 S. 1260
399,2022-07-21,ORCL,ORACLE,80000.0,"Defense 
 Homeland Security","Issues related to IT modernization and procurement. 
 Issues related to cybersecurity."
400,2022-07-21,MSFT,MICROSOFT,10000.0,Education,Advocated for specific funding of computer science education. H.R. 3602 H.R. 4521 S. 1394 S. 1260
401,2022-07-21,META,"META PLATFORMS, INC. (FKA FACEBOOK)",10000.0,Education,Advocated for specific funding of computer science education. H.R. 3602 H.R. 4521 S. 1394 S. 1260
402,2022-07-21,C,"CITIGROUP WASHINGTON, INC",40000.0,"Taxation/Internal Revenue Code 
 Financial Institutions/Investments/Securities 
 Banking","Issues related to energy tax credits international tax issues 
 Issues impacting GSIBs, generally 
 Issues impacting banks generally."
403,2022-07-21,GM,GENERAL MOTORS,30000.0,"Taxation/Internal Revenue Code 
 Automotive Industry","HR 5376, The Build Back Better Act -- issues related to EV rebates 
 Issues related to the manufacture and sales of Electric Vehicles, generally Issues related to the manufacture and sales of Autonomous Vehicles, generally"
404,2022-07-21,CHRS,"COHERUS BIOSCIENCES, INC",50000.0,"Pharmacy 
 Health Issues 
 Medicare/Medicaid","Biosimilar User Fee Act (BSUFA). 
 Issues surrounding the US pharmaceutical supply chain. 
 Medicare and Medicaid reimbursement for biosimilars, including for domestically manufactured biosimilars. Issues relating to the impact of prescription drug negotiation on biosimilars."
405,2022-07-21,VZ,"THE LIVINGSTON GROUP, LLC (VERIZON COMMUNICATIONS, INC.)",20000.0,Budget/Appropriations,"H. Rept. 117-394. S.Rept.______. FY2023 Energy and Water Development Appropriations Bill. Army Corps of Engineers, Formerly Utilized Sites Remedial Action Program, seeking language urging the Army Corps of Engineers to initiate cleanup expeditiously for the former Sylvania nuclear fuel site in Hicksville, NY."
406,2022-07-21,INCY,INCYTE CORPORATION,200000.0,"Taxation/Internal Revenue Code 
 Medicare/Medicaid","Issues related to tax reform 
 H.R. 5376 - Build Back Better, Subtitle J, issues relating to Medicare Part D and Part B Pricing Reform; Issues related to capping out-of-pocket costs."
407,2022-07-21,MS,MORGAN STANLEY & CO. LLC,30000.0,Banking,Issues related to government-sponsored enterprise reform; general input and monitoring regarding the Build Back Better Act (H.R. 5376).
408,2022-07-21,HOOD,"ROBINHOOD MARKETS, INC.",60000.0,Financial Institutions/Investments/Securities,Regulation of broker-dealers; issues related to stock market volatility; issues related to cryptocurrencies; issues related to equity market structure
409,2022-07-21,ALLY,"ALLY FINANCIAL, INC.",30000.0,"Financial Institutions/Investments/Securities 
 Banking","Issues related to consumer banking 
 Issues related to consumer banking"
410,2022-07-21,IVZ,"INVESCO HOLDING COMPANY (US), INC.",50000.0,Financial Institutions/Investments/Securities,"Issues related to investment management regulation, including exchange-traded funds, mutual funds, money market funds, and securities lending; CFTC Rule 1.25"
411,2022-07-21,APTV,APTIV PLC,31500.0,"Economics/Economic Development 
 Transportation 
 Automotive Industry 
 Taxation/Internal Revenue Code","Economic issues encouraging investment in the United States, including supply chain issues and regulatory environment 
 Educated policymakers on Electronic Vehicles and the future of technology, including its impact on mobility. 
 Automotive Safety Standards within The Infrastructure Investment and Jobs Act, Pub.L. 117-58 and updates to New Car Assessment Program (NCAP) 
 Potential US tax reform including changes to the corporate tax rate and international tax provisions."
412,2022-07-21,NTNX,"CORNERSTONE GOVERNMENT AFFAIRS OBO NUTANIX, INC.",0.0,,
413,2022-07-20,GBTG,CORNERSTONE GOVERNMENT AFFAIRS OBO GLOBAL BUSINESS TRAVEL ASSOCIATION,0.0,,
414,2022-07-20,INTC,INTEL CORP,50000.0,Financial Institutions/Investments/Securities,Issues related to patent reform
415,2022-07-20,KEX,CORNERSTONE GOVERNMENT AFFAIRS OBO KIRBY CORPORATION,0.0,,
416,2022-07-20,LUMN,CORNERSTONE GOVERNMENT AFFAIRS OBO LUMEN TECHNOLOGIES,0.0,,
417,2022-07-20,SQ,BLOCK INC FORMERLY REPORTED AS SQUARE INC,30000.0,"Small Business 
 Copyright/Patent/Trademark 
 Financial Institutions/Investments/Securities 
 Banking","Issues related to fintech and small business lending 
 Issues related to fintech and small business lending 
 Issues related to fintech and small business lending 
 Issues related to fintech and small business lending"
