,Ticker,OTC_Short,OTC_Total,DPI,Date
3967,ZEUS,2271,5651,0.4018757742,2022-10-19
3968,MBOT,325,5641,0.0576138982,2022-10-19
3969,SRI,4982,5619,0.8866346325,2022-10-19
3970,CSWI,3212,5615,0.5720391808,2022-10-19
3971,ENZL,2763,5589,0.4943639291,2022-10-19
3972,SGMA,2636,5573,0.4729947963,2022-10-19
3973,PCB,2653,5555,0.4775877588,2022-10-19
3974,CRVL,4196,5508,0.7618010167,2022-10-19
3975,FXNC,1480,5502,0.2689930934,2022-10-19
3976,MILN,116,5489,0.0211331754,2022-10-19
3977,KSM,157,5489,0.0286026599,2022-10-19
3978,BGSF,4914,5485,0.8958979034,2022-10-19
3979,TMP,3793,5484,0.6916484318,2022-10-19
3980,MFV,4053,5483,0.739193872,2022-10-19
3981,SOCL,594,5482,0.1083546151,2022-10-19
3982,CEE,2656,5445,0.4877869605,2022-10-19
3983,AEY,1307,5441,0.2402131961,2022-10-19
3984,SMBK,3564,5386,0.6617155589,2022-10-19
3985,WLKP,846,5364,0.1577181208,2022-10-19
3986,FC,3224,5352,0.6023916293,2022-10-19
3987,MPX,1115,5351,0.2083722669,2022-10-19
3988,DWAS,660,5326,0.1239203905,2022-10-19
3989,DUO,3868,5304,0.7292609351,2022-10-19
3990,OPNT,4344,5292,0.820861678,2022-10-19
3991,EML,3201,5290,0.6051039698,2022-10-19
3992,SFE,3894,5288,0.7363842663,2022-10-19
3993,BWFG,2084,5268,0.3955960516,2022-10-19
3994,MFD,358,5220,0.0685823755,2022-10-19
3995,AIRG,3820,5218,0.7320812572,2022-10-19
3996,TURN,1472,5176,0.28438949,2022-10-19
3997,DLHC,636,5169,0.1230412072,2022-10-19
3998,PBPB,2322,5168,0.4493034056,2022-10-19
3999,SQNS,509,5161,0.0986242976,2022-10-19
4000,ARDS,2511,5153,0.4872889579,2022-10-19
4001,ESCA,2426,5152,0.4708850932,2022-10-19
4002,CGA,1833,5121,0.3579379028,2022-10-19
4003,PXI,1649,5106,0.3229533882,2022-10-19
4004,FBIZ,2232,5054,0.4416303918,2022-10-19
4005,AMID,5049,5049,1.0,2022-10-19
4006,CCB,1633,5014,0.3256880734,2022-10-19
4007,ENLV,1708,5013,0.3407141432,2022-10-19
4008,SNFCA,99,5007,0.0197723188,2022-10-19
4009,AGM,3295,5003,0.6586048371,2022-10-19
4010,VTN,2505,5002,0.5007996801,2022-10-19
4011,MIXT,2967,4989,0.5947083584,2022-10-19
4012,CTHR,1615,4980,0.3242971888,2022-10-19
4013,ANTE,2908,4979,0.5840530227,2022-10-19
4014,JLS,1340,4967,0.2697805516,2022-10-19
4015,JBSS,3356,4910,0.683503055,2022-10-19
4016,SENEA,2332,4901,0.475821261,2022-10-19
4017,CSTE,1756,4896,0.3586601307,2022-10-19
4018,WHLR,2044,4896,0.4174836601,2022-10-19
4019,DDF,2727,4887,0.5580110497,2022-10-19
4020,ADRE,2,4840,0.0004132231,2022-10-19
4021,ORRF,1767,4835,0.3654601861,2022-10-19
4022,SBI,2164,4832,0.4478476821,2022-10-19
4023,BBU,1417,4823,0.2938005391,2022-10-19
4024,CIVB,1457,4800,0.3035416667,2022-10-19
4025,FORD,2615,4763,0.5490237245,2022-10-19
4026,PW,2856,4762,0.599748005,2022-10-19
4027,NBN,1414,4752,0.2975589226,2022-10-19
4028,JSMD,814,4748,0.1714406066,2022-10-19
4029,SWZ,1626,4736,0.3433277027,2022-10-19
4030,DVOL,485,4733,0.1024720051,2022-10-19
4031,VSEC,2173,4720,0.4603813559,2022-10-19
4032,FPL,1616,4699,0.3439029581,2022-10-19
4033,FCAL,2619,4697,0.557589951,2022-10-19
4034,YTEN,494,4685,0.1054429029,2022-10-19
4035,EBTC,1265,4683,0.2701259876,2022-10-19
4036,COKE,2610,4643,0.5621365496,2022-10-19
4037,FSTR,1444,4624,0.312283737,2022-10-19
4038,SRLP,1261,4624,0.2727076125,2022-10-19
4039,CMCL,1273,4607,0.2763186455,2022-10-19
4040,PIO,2072,4599,0.4505327245,2022-10-19
4041,IVAC,2107,4582,0.4598428634,2022-10-19
4042,GF,1511,4576,0.330201049,2022-10-19
4043,TIPT,2163,4548,0.4755936675,2022-10-19
4044,PIZ,1803,4544,0.3967869718,2022-10-19
4045,DTSS,4055,4526,0.8959346001,2022-10-19
4046,UNB,2569,4500,0.5708888889,2022-10-19
4047,TRNS,3276,4499,0.7281618137,2022-10-19
4048,NATR,1673,4478,0.3736042876,2022-10-19
4049,MLR,1869,4469,0.4182143656,2022-10-19
4050,XGN,1325,4450,0.297752809,2022-10-19
4051,CLPR,3099,4428,0.6998644986,2022-10-19
4052,CBNK,917,4413,0.2077951507,2022-10-19
4053,HMNF,76,4393,0.0173002504,2022-10-19
4054,AIQ,1921,4372,0.4393870082,2022-10-19
4055,WTRE,181,4372,0.041399817,2022-10-19
4056,PKBK,1782,4368,0.407967033,2022-10-19
4057,GHM,3239,4362,0.7425492893,2022-10-19
4058,ISSC,2340,4336,0.5396678967,2022-10-19
4059,PNQI,851,4334,0.196354407,2022-10-19
4060,DFNL,392,4330,0.0905311778,2022-10-19
4061,SAFT,2728,4305,0.6336817654,2022-10-19
4062,SRT,2108,4291,0.4912607784,2022-10-19
4063,IMH,2038,4289,0.4751690371,2022-10-19
4064,GENE,3030,4269,0.7097680956,2022-10-19
4065,FUND,2690,4250,0.6329411765,2022-10-19
4066,SAR,1226,4225,0.2901775148,2022-10-19
4067,BIB,2117,4224,0.5011837121,2022-10-19
4068,HBCP,1506,4222,0.3567029844,2022-10-19
4069,ULBI,4084,4222,0.9673140692,2022-10-19
4070,DEX,3420,4194,0.8154506438,2022-10-19
4071,TARO,2446,4164,0.5874159462,2022-10-19
4072,EQRR,1206,4136,0.2915860735,2022-10-19
4073,NMS,9,4129,0.0021797045,2022-10-19
4074,CYD,1990,4125,0.4824242424,2022-10-19
4075,KRMD,1472,4117,0.3575418994,2022-10-19
4076,ITCB,1006,4112,0.2446498054,2022-10-19
4077,MVBF,928,4106,0.226010716,2022-10-19
4078,IPWR,3073,4102,0.7491467577,2022-10-19
4079,IRMD,1441,4095,0.3518925519,2022-10-19
4080,GSIT,1045,4093,0.2553139506,2022-10-19
4081,MTR,1974,4088,0.4828767123,2022-10-19
4082,RBCAA,3108,4084,0.7610186092,2022-10-19
4083,FEO,2073,4081,0.5079637344,2022-10-19
4084,BBSI,3142,4074,0.7712322042,2022-10-19
4085,CIF,2466,4070,0.6058968059,2022-10-19
4086,ZNH,2925,4065,0.7195571956,2022-10-19
4087,CSF,4021,4034,0.9967773922,2022-10-19
4088,GROW,1916,4026,0.4759066071,2022-10-19
4089,JHI,2775,4012,0.6916749751,2022-10-19
4090,TPL,1575,4001,0.3936515871,2022-10-19
4091,RNSC,200,3968,0.0504032258,2022-10-19
4092,LMNR,778,3946,0.1971616827,2022-10-19
4093,MG,729,3939,0.1850723534,2022-10-19
4094,PCQ,2397,3926,0.6105450841,2022-10-19
4095,SZC,1151,3923,0.2933979098,2022-10-19
4096,CAAS,1429,3919,0.3646338352,2022-10-19
4097,BGI,1332,3903,0.3412759416,2022-10-19
4098,ITI,1118,3897,0.2868873492,2022-10-19
4099,BFC,438,3869,0.1132075472,2022-10-19
4100,DLA,836,3865,0.2163001294,2022-10-19
4101,BMRC,2431,3842,0.6327433628,2022-10-19
4102,RVSB,1184,3817,0.3101912497,2022-10-19
4103,HQI,3282,3807,0.8620961387,2022-10-19
4104,CET,701,3802,0.1843766439,2022-10-19
4105,GWRS,2115,3790,0.5580474934,2022-10-19
4106,CRAI,2070,3769,0.549217299,2022-10-19
4107,SLGL,22,3751,0.0058651026,2022-10-19
4108,MPV,1889,3747,0.5041366426,2022-10-19
4109,NVEC,1920,3702,0.5186385737,2022-10-19
4110,SRV,3161,3685,0.8578018996,2022-10-19
4111,STRS,2325,3681,0.6316218419,2022-10-19
4112,GGZ,1240,3652,0.3395399781,2022-10-19
4113,JG,483,3610,0.1337950139,2022-10-19
4114,DDIV,503,3608,0.1394124169,2022-10-19
4115,IBUY,723,3591,0.201336675,2022-10-19
4116,BKSC,1916,3586,0.5343000558,2022-10-19
4117,MIND,838,3566,0.2349971957,2022-10-19
4118,PLW,1181,3566,0.3311833988,2022-10-19
4119,NVR,1657,3564,0.4649270483,2022-10-19
4120,WAFU,871,3562,0.2445255474,2022-10-19
4121,NPV,2830,3546,0.7980823463,2022-10-19
4122,DERM,231,3499,0.0660188625,2022-10-19
4123,PLPC,1161,3485,0.3331420373,2022-10-19
4124,SAMG,1355,3480,0.3893678161,2022-10-19
4125,HBB,2354,3430,0.6862973761,2022-10-19
4126,FISI,1525,3421,0.4457760889,2022-10-19
4127,PWFL,2787,3406,0.8182618908,2022-10-19
4128,ASYS,1698,3383,0.5019213716,2022-10-19
4129,IPDN,350,3374,0.1037344398,2022-10-19
4130,LBC,1470,3369,0.4363312556,2022-10-19
4131,KEN,1930,3344,0.57715311,2022-10-19
4132,RFIL,433,3337,0.129757267,2022-10-19
4133,PTH,1020,3334,0.3059388122,2022-10-19
4134,ITRN,2039,3314,0.6152685576,2022-10-19
4135,MXC,823,3293,0.2499240814,2022-10-19
4136,ACNB,1575,3291,0.4785779398,2022-10-19
4137,CTG,2408,3287,0.7325829023,2022-10-19
4138,GNTY,1892,3284,0.5761266748,2022-10-19
4139,RDCM,550,3274,0.167990226,2022-10-19
4140,BBGI,528,3262,0.1618638872,2022-10-19
4141,SCKT,1135,3258,0.3483732351,2022-10-19
4142,FEMS,2104,3252,0.6469864699,2022-10-19
4143,NRIM,1637,3249,0.5038473376,2022-10-19
4144,CIL,1,3246,0.0003080715,2022-10-19
4145,PWOD,635,3227,0.1967771924,2022-10-19
4146,NPK,1743,3217,0.5418091389,2022-10-19
4147,SQL,1235,3201,0.3858169322,2022-10-19
4148,NMRD,553,3199,0.1728665208,2022-10-19
4149,FGBI,899,3196,0.2812891114,2022-10-19
4150,CATC,2542,3172,0.8013871375,2022-10-19
4151,SMBC,2815,3161,0.890540968,2022-10-19
4152,WEYS,2396,3158,0.7587080431,2022-10-19
4153,IAF,2236,3155,0.7087163233,2022-10-19
4154,LFVN,786,3133,0.250877753,2022-10-19
4155,FNLC,1455,3132,0.464559387,2022-10-19
4156,JVA,3029,3122,0.9702114029,2022-10-19
4157,THCA,897,3118,0.2876844131,2022-10-19
4158,VTWG,1197,3112,0.3846401028,2022-10-19
4159,QUIK,1798,3111,0.5779492125,2022-10-19
4160,VBFC,1932,3103,0.6226232678,2022-10-19
4161,CARE,1738,3063,0.5674175645,2022-10-19
4162,FMBH,2114,3045,0.6942528736,2022-10-19
4163,SSY,1681,3041,0.5527786912,2022-10-19
4164,VHI,2235,3035,0.7364085667,2022-10-19
4165,WORX,642,3031,0.2118112834,2022-10-19
4166,OSS,242,3012,0.0803452855,2022-10-19
4167,GURE,2273,3010,0.7551495017,2022-10-19
4168,BHB,1589,3000,0.5296666667,2022-10-19
4169,KTCC,817,2967,0.2753623188,2022-10-19
4170,FLXS,957,2959,0.3234200743,2022-10-19
4171,LCNB,773,2926,0.2641831852,2022-10-19
4172,ELSE,2532,2914,0.8689087165,2022-10-19
4173,AMNB,507,2911,0.1741669529,2022-10-19
4174,CMCM,1188,2899,0.4097964815,2022-10-19
4175,UTMD,1915,2876,0.6658553547,2022-10-19
4176,MICR,1200,2859,0.4197271773,2022-10-19
4177,PSCD,2667,2857,0.9334966748,2022-10-19
4178,CAC,2035,2849,0.7142857143,2022-10-19
4179,NOA,808,2834,0.285109386,2022-10-19
4180,PCSB,1261,2828,0.4458981612,2022-10-19
4181,PSCH,759,2814,0.2697228145,2022-10-19
4182,AXR,1316,2798,0.4703359543,2022-10-19
4183,FCBC,1645,2792,0.5891833811,2022-10-19
4184,VIVE,6,2761,0.0021731257,2022-10-19
4185,BLCN,2012,2750,0.7316363636,2022-10-19
4186,VEL,751,2738,0.2742878013,2022-10-19
4187,NKSH,2463,2724,0.904185022,2022-10-19
4188,BPTH,302,2723,0.1109070878,2022-10-19
4189,GHC,1726,2722,0.634092579,2022-10-19
4190,CGO,1315,2720,0.4834558824,2022-10-19
4191,GRVY,723,2716,0.2662002946,2022-10-19
4192,NSYS,454,2704,0.1678994083,2022-10-19
4193,STAF,373,2697,0.1383018168,2022-10-19
4194,PDLB,689,2687,0.256419799,2022-10-19
4195,PATI,154,2686,0.0573343261,2022-10-19
4196,ISIG,2014,2682,0.7509321402,2022-10-19
4197,GHG,1427,2677,0.5330593948,2022-10-19
4198,AHPI,2064,2676,0.7713004484,2022-10-19
4199,FCCO,1447,2673,0.5413393191,2022-10-19
4200,EBIZ,1296,2655,0.4881355932,2022-10-19
4201,AIRT,2116,2650,0.798490566,2022-10-19
4202,EWJV,1716,2620,0.6549618321,2022-10-19
4203,MHH,1804,2618,0.6890756303,2022-10-19
4204,WSTG,971,2607,0.3724587649,2022-10-19
4205,BWAY,1575,2602,0.6053036126,2022-10-19
4206,BKYI,915,2589,0.3534183082,2022-10-19
4207,CIX,1174,2582,0.4546862897,2022-10-19
4208,SILC,1194,2580,0.4627906977,2022-10-19
4209,AAME,513,2566,0.1999220577,2022-10-19
4210,GHYB,508,2558,0.1985926505,2022-10-19
4211,DTF,701,2523,0.2778438367,2022-10-19
4212,NEPH,1110,2511,0.4420549582,2022-10-19
4213,RELV,2500,2500,1.0,2022-10-19
4214,FDNI,17,2498,0.0068054444,2022-10-19
4215,PRK,1723,2493,0.6911351785,2022-10-19
4216,AEYE,829,2472,0.3353559871,2022-10-19
4217,WTBA,838,2462,0.3403736799,2022-10-19
4218,KBWP,1539,2457,0.6263736264,2022-10-19
4219,SVVC,408,2430,0.1679012346,2022-10-19
4220,VPG,996,2421,0.4114002478,2022-10-19
4221,TTNP,1183,2403,0.4923012901,2022-10-19
4222,HIHO,1410,2397,0.5882352941,2022-10-19
4223,NICK,1871,2390,0.7828451883,2022-10-19
4224,DFFN,264,2375,0.1111578947,2022-10-19
4225,MXE,355,2364,0.1501692047,2022-10-19
4226,TATT,1556,2363,0.6584849767,2022-10-19
4227,UFAB,400,2357,0.169707255,2022-10-19
4228,VJET,431,2314,0.1862575627,2022-10-19
4229,LCUT,1233,2288,0.5388986014,2022-10-19
4230,TSRI,1055,2285,0.4617067834,2022-10-19
4231,PXUS,200,2273,0.0879894413,2022-10-19
4232,CID,1001,2272,0.4405809859,2022-10-19
4233,FVCB,841,2268,0.3708112875,2022-10-19
4234,QLC,1262,2256,0.5593971631,2022-10-19
4235,BCV,1198,2239,0.5350602948,2022-10-19
4236,CSBR,840,2217,0.3788903924,2022-10-19
4237,CELC,602,2209,0.2725215029,2022-10-19
4238,BSMX,1122,2206,0.508612874,2022-10-19
4239,ODC,744,2186,0.340347667,2022-10-19
4240,GDL,405,2186,0.1852698994,2022-10-19
4241,ALX,1267,2167,0.5846792801,2022-10-19
4242,ATTO,1108,2135,0.518969555,2022-10-19
4243,NAII,280,2135,0.131147541,2022-10-19
4244,SNOA,102,2127,0.047954866,2022-10-19
4245,GCBC,1728,2111,0.8185693984,2022-10-19
4246,CZNC,1786,2109,0.8468468468,2022-10-19
4247,FRBA,535,2106,0.2540360874,2022-10-19
4248,EDRY,1090,2099,0.5192949023,2022-10-19
4249,ESQ,501,2098,0.2387988561,2022-10-19
4250,OFLX,990,2089,0.4739109622,2022-10-19
4251,DCO,1472,2081,0.7073522345,2022-10-19
4252,CIH,1966,2076,0.9470134875,2022-10-19
4253,UNTY,827,2075,0.3985542169,2022-10-19
4254,MGIC,665,2074,0.3206364513,2022-10-19
4255,MOFG,1258,2068,0.6083172147,2022-10-19
4256,AEZS,1565,2061,0.7593401262,2022-10-19
4257,SIF,1961,2040,0.9612745098,2022-10-19
4258,SFST,903,2028,0.4452662722,2022-10-19
4259,MSC,1117,2018,0.553518335,2022-10-19
4260,FDBC,1087,2006,0.5418743769,2022-10-19
4261,PSL,398,1991,0.199899548,2022-10-19
4262,WNEB,986,1977,0.4987354578,2022-10-19
4263,SDRL,1603,1961,0.8174400816,2022-10-19
4264,MLVF,1183,1954,0.6054247697,2022-10-19
4265,CIZ,401,1946,0.2060637205,2022-10-19
4266,CHCI,835,1938,0.4308565531,2022-10-19
4267,EVK,1199,1927,0.6222106902,2022-10-19
4268,ISEM,590,1921,0.3071317022,2022-10-19
4269,NTIP,1919,1920,0.9994791667,2022-10-19
4270,EVBN,383,1910,0.2005235602,2022-10-19
4271,RDVT,314,1902,0.1650893796,2022-10-19
4272,SVT,1302,1893,0.6877971474,2022-10-19
4273,CHNR,1708,1887,0.9051404346,2022-10-19
4274,NHTC,1511,1870,0.8080213904,2022-10-19
4275,CEN,1558,1859,0.8380849919,2022-10-19
4276,SRDX,1229,1847,0.6654033568,2022-10-19
4277,LEE,267,1828,0.1460612691,2022-10-19
4278,PAI,1299,1814,0.7160970232,2022-10-19
4279,NRP,1170,1800,0.65,2022-10-19
4280,CLRO,207,1780,0.1162921348,2022-10-19
4281,CTIB,339,1743,0.1944922547,2022-10-19
4282,FMY,664,1733,0.3831506059,2022-10-19
4283,MBSD,1221,1717,0.7111240536,2022-10-19
4284,RDI,863,1710,0.5046783626,2022-10-19
4285,BTEC,1603,1703,0.941280094,2022-10-19
4286,NTIC,1403,1698,0.8262661955,2022-10-19
4287,AE,1110,1691,0.6564163217,2022-10-19
4288,HURC,718,1690,0.424852071,2022-10-19
4289,ALOT,1312,1684,0.7790973872,2022-10-19
4290,WTM,1013,1673,0.6054991034,2022-10-19
4291,FNCB,230,1661,0.1384708007,2022-10-19
4292,PYZ,142,1656,0.0857487923,2022-10-19
4293,HNNA,25,1640,0.0152439024,2022-10-19
4294,CFBK,991,1637,0.6053756872,2022-10-19
4295,UTSI,611,1628,0.3753071253,2022-10-19
4296,FFBW,105,1628,0.0644963145,2022-10-19
4297,TCFC,1145,1612,0.7102977667,2022-10-19
4298,PEI,981,1597,0.6142767689,2022-10-19
4299,PROV,859,1596,0.5382205514,2022-10-19
4300,CRWS,117,1581,0.0740037951,2022-10-19
4301,CVLY,1133,1574,0.7198221093,2022-10-19
4302,MYFW,271,1572,0.1723918575,2022-10-19
4303,QAT,1202,1568,0.7665816327,2022-10-19
4304,GIFI,1130,1562,0.7234314981,2022-10-19
4305,RRBI,1536,1557,0.9865125241,2022-10-19
4306,TELA,1065,1545,0.6893203883,2022-10-19
4307,MSN,4,1526,0.002621232,2022-10-19
4308,MLP,994,1525,0.6518032787,2022-10-19
4309,IRL,247,1522,0.1622864652,2022-10-19
4310,HBT,1154,1512,0.7632275132,2022-10-19
4311,CIZN,1367,1506,0.9077025232,2022-10-19
4312,ATLO,1126,1483,0.7592717465,2022-10-19
4313,FANH,137,1476,0.0928184282,2022-10-19
4314,DWMC,75,1475,0.0508474576,2022-10-19
4315,TAIT,801,1474,0.5434192673,2022-10-19
4316,BPRN,478,1462,0.3269493844,2022-10-19
4317,PCYG,861,1461,0.5893223819,2022-10-19
4318,MHLD,629,1455,0.4323024055,2022-10-19
4319,LYL,1027,1452,0.7073002755,2022-10-19
4320,SCX,541,1441,0.3754337266,2022-10-19
4321,FTAG,150,1408,0.1065340909,2022-10-19
4322,PCTI,918,1407,0.6524520256,2022-10-19
4323,AMS,1001,1398,0.7160228898,2022-10-19
4324,MTP,337,1391,0.2422717469,2022-10-19
4325,TSBK,993,1380,0.7195652174,2022-10-19
4326,BFIN,361,1379,0.2617839014,2022-10-19
4327,CYAN,1115,1366,0.8162518302,2022-10-19
4328,ASRV,907,1343,0.6753536858,2022-10-19
4329,FSBW,311,1290,0.2410852713,2022-10-19
4330,HWBK,1237,1263,0.9794140934,2022-10-19
4331,FCEF,7,1236,0.0056634304,2022-10-19
4332,NWLI,489,1234,0.3962722853,2022-10-19
4333,XYF,191,1228,0.1555374593,2022-10-19
4334,NODK,231,1225,0.1885714286,2022-10-19
4335,BLPH,72,1225,0.0587755102,2022-10-19
4336,FAB,474,1212,0.3910891089,2022-10-19
4337,ALYA,1065,1208,0.8816225166,2022-10-19
4338,ACU,630,1202,0.5241264559,2022-10-19
4339,UNAM,890,1193,0.7460184409,2022-10-19
4340,RHE,757,1154,0.6559792028,2022-10-19
4341,NVFY,850,1152,0.7378472222,2022-10-19
4342,BICK,467,1143,0.4085739283,2022-10-19
4343,PUI,910,1127,0.8074534161,2022-10-19
4344,PFIN,932,1126,0.8277087034,2022-10-19
4345,BSBK,120,1120,0.1071428571,2022-10-19
4346,JSML,620,1090,0.5688073394,2022-10-19
4347,ELTK,950,1085,0.8755760369,2022-10-19
4348,CEV,56,1080,0.0518518519,2022-10-19
4349,FFHL,721,1079,0.6682113068,2022-10-19
4350,LEGR,372,1076,0.3457249071,2022-10-19
4351,CMT,222,1072,0.2070895522,2022-10-19
4352,PNBK,941,1045,0.9004784689,2022-10-19
4353,HIFS,920,1042,0.8829174664,2022-10-19
4354,SPLP,35,1039,0.0336862368,2022-10-19
4355,WINC,92,1029,0.0894071914,2022-10-19
4356,DHIL,761,1023,0.7438905181,2022-10-19
4357,AACG,223,1013,0.2201382034,2022-10-19
4358,SBFG,164,1007,0.1628599801,2022-10-19
4359,DWPP,300,1001,0.2997002997,2022-10-19
4360,ATRI,749,998,0.750501002,2022-10-19
4361,CFFI,431,991,0.4349142281,2022-10-19
4362,LEJU,292,981,0.2976554536,2022-10-19
4363,TCI,176,959,0.1835245047,2022-10-19
4364,HSON,738,950,0.7768421053,2022-10-19
4365,IPKW,480,948,0.5063291139,2022-10-19
4366,CWBC,41,943,0.0434782609,2022-10-19
4367,TWIN,654,928,0.7047413793,2022-10-19
4368,BSMM,288,910,0.3164835165,2022-10-19
4369,ESSA,304,901,0.3374028857,2022-10-19
4370,EDN,5,895,0.0055865922,2022-10-19
4371,LMST,42,884,0.0475113122,2022-10-19
4372,PFI,633,881,0.7185017026,2022-10-19
4373,LEDS,212,872,0.2431192661,2022-10-19
4374,DSWL,458,866,0.5288683603,2022-10-19
4375,BSVN,91,851,0.10693302,2022-10-19
4376,GENC,747,848,0.8808962264,2022-10-19
4377,CSML,171,843,0.2028469751,2022-10-19
4378,BCDA,626,823,0.7606318348,2022-10-19
4379,AIH,243,814,0.2985257985,2022-10-19
4380,NBW,105,806,0.1302729529,2022-10-19
4381,SSKN,746,796,0.9371859296,2022-10-19
4382,TECTP,688,788,0.8730964467,2022-10-19
4383,USLM,463,787,0.5883100381,2022-10-19
4384,MBCN,59,774,0.0762273902,2022-10-19
4385,ICCC,26,772,0.0336787565,2022-10-19
4386,ISHG,15,758,0.0197889182,2022-10-19
4387,AGFS,237,748,0.3168449198,2022-10-19
4388,CVV,442,742,0.5956873315,2022-10-19
4389,BPTS,100,730,0.1369863014,2022-10-19
4390,AINC,131,727,0.1801925722,2022-10-19
4391,WHG,354,704,0.5028409091,2022-10-19
4392,IOR,308,702,0.4387464387,2022-10-19
4393,DAX,500,701,0.7132667618,2022-10-19
4394,NWFL,553,692,0.799132948,2022-10-19
4395,PDEX,173,679,0.2547864507,2022-10-19
4396,STRT,291,672,0.4330357143,2022-10-19
4397,AC,314,668,0.4700598802,2022-10-19
4398,VALU,140,661,0.2118003026,2022-10-19
4399,CPAC,583,655,0.8900763359,2022-10-19
4400,WVVI,155,637,0.2433281005,2022-10-19
4401,ISDR,151,635,0.2377952756,2022-10-19
4402,MAYS,600,627,0.956937799,2022-10-19
4403,VSMV,420,624,0.6730769231,2022-10-19
4404,CYAD,200,624,0.3205128205,2022-10-19
4405,EMCF,419,619,0.6768982229,2022-10-19
4406,PMTS,477,608,0.7845394737,2022-10-19
4407,TLF,292,604,0.4834437086,2022-10-19
4408,CPHC,142,601,0.2362728785,2022-10-19
4409,CREG,511,594,0.8602693603,2022-10-19
4410,FSFG,563,587,0.9591141397,2022-10-19
4411,IRIX,567,574,0.987804878,2022-10-19
4412,FLN,190,573,0.3315881326,2022-10-19
4413,PFIS,308,573,0.537521815,2022-10-19
4414,CCM,200,573,0.3490401396,2022-10-19
4415,OVLY,251,571,0.4395796848,2022-10-19
4416,FCAP,536,559,0.9588550984,2022-10-19
4417,CZWI,406,557,0.7289048474,2022-10-19
4418,BCOW,388,551,0.7041742287,2022-10-19
4419,FENG,104,548,0.1897810219,2022-10-19
4420,ARL,114,545,0.2091743119,2022-10-19
4421,FEUZ,141,541,0.2606284658,2022-10-19
4422,LIVE,66,535,0.123364486,2022-10-19
4423,PY,474,526,0.9011406844,2022-10-19
4424,BOSC,123,524,0.2347328244,2022-10-19
4425,MNTX,290,522,0.5555555556,2022-10-19
4426,WILC,505,516,0.9786821705,2022-10-19
4427,GBLI,515,515,1.0,2022-10-19
4428,DXGE,2,502,0.0039840637,2022-10-19
4429,WVFC,500,500,1.0,2022-10-19
4430,FEDU,32,498,0.0642570281,2022-10-19
4431,LWAY,249,491,0.5071283096,2022-10-19
4432,IFMK,479,479,1.0,2022-10-19
4433,RNDV,479,479,1.0,2022-10-19
4434,NXC,40,462,0.0865800866,2022-10-19
4435,ARTW,293,441,0.664399093,2022-10-19
4436,CARZ,294,437,0.6727688787,2022-10-19
4437,SIM,366,437,0.8375286041,2022-10-19
4438,BHV,110,437,0.2517162471,2022-10-19
4439,ESGG,316,430,0.7348837209,2022-10-19
4440,FRPH,374,422,0.8862559242,2022-10-19
4441,MRBK,201,421,0.4774346793,2022-10-19
4442,XTLB,400,420,0.9523809524,2022-10-19
4443,FSZ,59,412,0.1432038835,2022-10-19
4444,VNCE,186,401,0.463840399,2022-10-19
4445,NCSM,101,391,0.2583120205,2022-10-19
4446,ITIC,185,387,0.4780361757,2022-10-19
4447,LSBK,162,386,0.4196891192,2022-10-19
4448,PSET,48,384,0.125,2022-10-19
4449,FPAC,215,381,0.5643044619,2022-10-19
4450,ESP,293,380,0.7710526316,2022-10-19
4451,KEQU,242,380,0.6368421053,2022-10-19
4452,CHMG,134,379,0.3535620053,2022-10-19
4453,TPHS,313,375,0.8346666667,2022-10-19
4454,PRN,198,365,0.5424657534,2022-10-19
4455,PSC,224,365,0.6136986301,2022-10-19
4456,CEA,109,360,0.3027777778,2022-10-19
4457,FEIM,262,355,0.738028169,2022-10-19
4458,PMD,111,338,0.3284023669,2022-10-19
4459,DAIO,139,336,0.4136904762,2022-10-19
4460,RNEM,289,321,0.9003115265,2022-10-19
4461,CNFR,1,307,0.003257329,2022-10-19
4462,USAI,66,307,0.2149837134,2022-10-19
4463,GECC,59,304,0.1940789474,2022-10-19
4464,SAL,303,303,1.0,2022-10-19
4465,GRF,101,301,0.3355481728,2022-10-19
4466,PTNR,168,300,0.56,2022-10-19
4467,PPIH,254,278,0.9136690647,2022-10-19
4468,FORTY,86,278,0.309352518,2022-10-19
4469,AGE,96,275,0.3490909091,2022-10-19
4470,ATIF,25,271,0.0922509225,2022-10-19
4471,PLAG,69,269,0.2565055762,2022-10-19
4472,PNRG,95,268,0.3544776119,2022-10-19
4473,HERD,126,266,0.4736842105,2022-10-19
4474,STG,257,261,0.9846743295,2022-10-19
4475,MGYR,258,258,1.0,2022-10-19
4476,NFTY,38,255,0.1490196078,2022-10-19
4477,RMCF,229,253,0.9051383399,2022-10-19
4478,BOTJ,175,252,0.6944444444,2022-10-19
4479,FNWB,131,251,0.5219123506,2022-10-19
4480,PEBK,238,238,1.0,2022-10-19
4481,ELMD,237,237,1.0,2022-10-19
4482,FUNC,200,236,0.8474576271,2022-10-19
4483,RGCO,105,228,0.4605263158,2022-10-19
4484,PBHC,123,223,0.5515695067,2022-10-19
4485,QLI,196,221,0.8868778281,2022-10-19
4486,NATH,8,220,0.0363636364,2022-10-19
4487,PSCU,20,217,0.0921658986,2022-10-19
4488,GLBZ,100,206,0.4854368932,2022-10-19
4489,EQS,100,201,0.4975124378,2022-10-19
4490,JMM,100,201,0.4975124378,2022-10-19
4491,RNLC,2,200,0.01,2022-10-19
